   8.9451159952584592e-05	   8.1399534570393544e-33
   9.1187061757808536e-05	   7.2688415164703364e-33
   9.2956650717888396e-05	   6.4915085585965901e-33
   9.4760580570494980e-05	   5.7977631949974000e-33
   9.6599517739823671e-05	   5.1786019127672804e-33
   9.8474141582792385e-05	   4.6259817391765126e-33
   1.0038514464001433e-04	   4.1327013619764519e-33
   1.0233323289164382e-04	   3.6923528428606479e-33
   1.0431912601818527e-04	   3.2992391118634691e-33
   1.0634355766636436e-04	   2.9482870627824122e-33
   1.0840727572015853e-04	   2.6349366058066265e-33
   1.1051104257708655e-04	   2.3551399898819250e-33
   1.1265563542986153e-04	   2.1052845734216856e-33
   1.1484184655350696e-04	   1.8821507625575775e-33
   1.1707048359804788e-04	   1.6828661487091805e-33
   1.1934236988687849e-04	   1.5048634454026159e-33
   1.2165834472092367e-04	   1.3458551235181914e-33
   1.2401926368869941e-04	   1.2038045562434456e-33
   1.2642599898239333e-04	   1.0768890015536740e-33
   1.2887943972007742e-04	   9.6348884797761039e-34
   1.3138049227417409e-04	   8.6215001995947357e-34
   1.3393008060629663e-04	   7.7158235509583808e-34
   1.3652914660858753e-04	   6.9063307246864061e-34
   1.3917865045168091e-04	   6.1827169846457814e-34
   1.4187957093941684e-04	   5.5358033704317288e-34
   1.4463290587044160e-04	   4.9573877974302816e-34
   1.4743967240682124e-04	   4.4401552695255027e-34
   1.5030090744981337e-04	   3.9775826522371413e-34
   1.5321766802292613e-04	   3.5638337039051432e-34
   1.5619103166241593e-04	   3.1937086137506239e-34
   1.5922209681535843e-04	   2.8625618296035699e-34
   1.6231198324544849e-04	   2.5662465773998443e-34
   1.6546183244667284e-04	   2.3010601630743397e-34
   1.6867280806501112e-04	   2.0636984572411335e-34
   1.7194609632832078e-04	   1.8512086766156065e-34
   1.7528290648456405e-04	   1.6609535501587185e-34
   1.7868447124853965e-04	   1.4905788684549699e-34
   1.8215204725728238e-04	   1.3379820698262445e-34
   1.8568691553430376e-04	   1.2012843081892644e-34
   1.8929038196283628e-04	   1.0788068589835428e-34
   1.9296377776826791e-04	   9.6905051802554035e-35
   1.9670846000993241e-04	   8.7067574490583243e-35
   2.0052581208244958e-04	   7.8248505460210676e-35
   2.0441724422678867e-04	   7.0340859633018081e-35
   2.0838419405125449e-04	   6.3248992722829079e-35
   2.1242812706258083e-04	   5.6887418345780695e-35
   2.1655053720733158e-04	   5.1179713386913999e-35
   2.2075294742380795e-04	   4.6057556362661284e-35
   2.2503691020466627e-04	   4.1459832785993368e-35
   2.2940400817045393e-04	   3.7331895732578841e-35
   2.3385585465427554e-04	   3.3624883335048945e-35
   2.3839409429780536e-04	   3.0295057611529704e-35
   2.4302040365886457e-04	   2.7303310283764764e-35
   2.4773649183079313e-04	   2.4614635492222318e-35
   2.5254410107383517e-04	   2.2197712714304312e-35
   2.5744500745878432e-04	   2.0024495956316968e-35
   2.6244102152311237e-04	   1.8069895289361927e-35
   2.6753398893983733e-04	   1.6311433485465666e-35
   2.7272579119936728e-04	   1.4728988708811405e-35
   2.7801834630457816e-04	   1.3304534979114608e-35
   2.8341360947937977e-04	   1.2021929926854071e-35
   2.8891357389103242e-04	   1.0866705930748879e-35
   2.9452027138648093e-04	   9.8259001833140197e-36
   3.0023577324297799e-04	   8.8878959841234866e-36
   3.0606219093327463e-04	   8.0422764522610563e-36
   3.1200167690565816e-04	   7.2797032650350060e-36
   3.1805642537913263e-04	   6.5918013571266975e-36
   3.2422867315402246e-04	   5.9710583519897262e-36
   3.3052070043831672e-04	   5.4107339864700926e-36
   3.3693483169003921e-04	   4.9047795954075841e-36
   3.4347343647597598e-04	   4.4477662735671147e-36
   3.5013893034705753e-04	   4.0348193474019970e-36
   3.5693377573073717e-04	   3.6615621056124090e-36
   3.6386048284068169e-04	   3.3240626539936557e-36
   3.7092161060411785e-04	   3.0187887210795664e-36
   3.7811976760717444e-04	   2.7425658256485208e-36
   3.8545761305856986e-04	   2.4925404233882529e-36
   3.9293785777200191e-04	   2.2661469905574821e-36
   4.0056326516759903e-04	   2.0610777979546289e-36
   4.0833665229281251e-04	   1.8752569755744027e-36
   4.1626089086311001e-04	   1.7068165056247664e-36
   4.2433890832287716e-04	   1.5540749028974641e-36
   4.3257368892689416e-04	   1.4155181074184075e-36
   4.4096827484281308e-04	   1.2897825544003369e-36
   4.4952576727501684e-04	   1.1756397445968366e-36
   4.5824932761029890e-04	   1.0719825426790407e-36
   4.6714217858576974e-04	   9.7781291704662062e-37
   4.7620760547942975e-04	   8.9223086526590462e-37
   4.8544895732384691e-04	   8.1442455656184656e-37
   4.9486964814338672e-04	   7.4366143490016500e-37
   5.0447315821545286e-04	   6.7928026827626184e-37
   5.1426303535620022e-04	   6.2068401832253908e-37
   5.2424289623120705e-04	   5.6733341036816955e-37
   5.3441642769156892e-04	   5.1874119936358703e-37
   5.4478738813593737e-04	   4.7446696894613137e-37
   5.5535960889897275e-04	   4.3411252591725602e-37
   5.6613699566675983e-04	   3.9731770669751344e-37
   5.7712352991967360e-04	   3.6375663446288044e-37
   5.8832327040326008e-04	   3.3313435209580556e-37
   5.9974035462765209e-04	   3.0518379508411898e-37
   6.1137900039608703e-04	   2.7966305748430898e-37
   6.2324350736308535e-04	   2.5635295475683259e-37
   6.3533825862286894e-04	   2.3505480874968800e-37
   6.4766772232860382e-04	   2.1558846549804879e-37
   6.6023645334306288e-04	   1.9779051051600864e-37
   6.7304909492133197e-04	   1.8151265457326910e-37
   6.8611038042615344e-04	   1.6662028819607847e-37
   6.9942513507657909e-04	   1.5299117215259629e-37
   7.1299827773053568e-04	   1.4051426022562629e-37
   7.2683482270200460e-04	   1.2908863700662267e-37
   7.4093988161344601e-04	   1.1862256066034603e-37
   7.5531866528418781e-04	   1.0903259642732295e-37
   7.6997648565545066e-04	   1.0024283847072477e-37
   7.8491875775273503e-04	   9.2184203861430047e-38
   8.0015100168628808e-04	   8.4793797121508065e-38
   8.1567884469039404e-04	   7.8014334415763852e-38
   8.3150802320223886e-04	   7.1793625012022539e-38
   8.4764438498111257e-04	   6.6084100451010556e-38
   8.6409389126875175e-04	   6.0842390294577194e-38
   8.8086261899158222e-04	   5.6028937216562042e-38
   8.9795676300572706e-04	   5.1607649379543888e-38
   9.1538263838555206e-04	   4.7545585135541894e-38
   9.3314668275665280e-04	   4.3812667880745098e-38
   9.5125545867408713e-04	   4.0381427296898963e-38
   9.6971565604678407e-04	   3.7226765165441465e-38
   9.8853409460898634e-04	   3.4325742832699236e-38
   1.0077177264396599e-03	   3.1657388429068407e-38
   1.0272736385307938e-03	   2.9202522068630368e-38
   1.0472090554055412e-03	   2.6943597016054841e-38
   1.0675313417871691e-03	   2.4864555565450054e-38
   1.0882480053198019e-03	   2.2950698091925463e-38
   1.1093666993419616e-03	   2.1188564059877678e-38
   1.1308952257139363e-03	   1.9565823846897864e-38
   1.1528415377000140e-03	   1.8071180343847796e-38
   1.1752137429066462e-03	   1.6694279489203194e-38
   1.1980201062776401e-03	   1.5425628806504645e-38
   1.2212690531474648e-03	   1.4256523249334875e-38
   1.2449691723538168e-03	   1.3178977689101718e-38
   1.2691292194105860e-03	   1.2185665371772854e-38
   1.2937581197423982e-03	   1.1269861854397431e-38
   1.3188649719819254e-03	   1.0425393882759665e-38
   1.3444590513311868e-03	   9.6465927588121782e-39
   1.3705498129880783e-03	   8.9282518113826264e-39
   1.3971468956393970e-03	   8.2655875614720183e-39
   1.4242601250216535e-03	   7.6542042818605474e-39
   1.4518995175509843e-03	   7.0900616211512920e-39
   1.4800752840235095e-03	   6.5694450252599396e-39
   1.5087978333874924e-03	   6.0889387089763170e-39
   1.5380777765887153e-03	   5.6454009414607773e-39
   1.5679259304904681e-03	   5.2359414469193454e-39
   1.5983533218696120e-03	   4.8579007299730307e-39
   1.6293711914901932e-03	   4.5088311554707450e-39
   1.6609909982561069e-03	   4.1864796291357911e-39
   1.6932244234443517e-03	   3.8887717402925883e-39
   1.7260833750204318e-03	   3.6137972360396692e-39
   1.7595799920375071e-03	   3.3597967110682609e-39
   1.7937266491209118e-03	   3.1251494125651015e-39
   1.8285359610397021e-03	   2.9083620568286549e-39
   1.8640207873669189e-03	   2.7080585755554556e-39
   1.9001942372302901e-03	   2.5229707107695686e-39
   1.9370696741551157e-03	   2.3519293840892108e-39
   1.9746607210011560e-03	   2.1938567770849959e-39
   2.0129812649953035e-03	   2.0477590604965230e-39
   2.0520454628619317e-03	   1.9127197177267813e-39
   2.0918677460527997e-03	   1.7878934132874021e-39
   2.1324628260784521e-03	   1.6725003591535807e-39
   2.1738456999430790e-03	   1.5658211382588297e-39
   2.2160316556848443e-03	   1.4671919467952826e-39
   2.2590362780237341e-03	   1.3760002199886024e-39
   2.3028754541190048e-03	   1.2916806098889326e-39
   2.3475653794383620e-03	   1.2137112861366123e-39
   2.3931225637410384e-03	   1.1416105328106605e-39
   2.4395638371769788e-03	   1.0749336170242096e-39
   2.4869063565043899e-03	   1.0132699072309479e-39
   2.5351676114279370e-03	   9.5624022050860357e-40
   2.5843654310599633e-03	   9.0349438037075823e-40
   2.6345179905070755e-03	   8.5470896788743511e-40
   2.6856438175845566e-03	   8.0958525046093929e-40
   2.7377617996610835e-03	   7.6784727388520335e-40
   2.7908911906362674e-03	   7.2924010452038754e-40
   2.8450516180536078e-03	   6.9352820949371370e-40
   2.9002630903514760e-03	   6.6049396389182665e-40
   2.9565460042548166e-03	   6.2993627468163632e-40
   3.0139211523102891e-03	   6.0166931214177587e-40
   3.0724097305676427e-03	   5.7552134017972035e-40
   3.1320333464101516e-03	   5.5133363768519375e-40
   3.1928140265370156e-03	   5.2895950368111503e-40
   3.2547742251006510e-03	   5.0826333967502154e-40
   3.3179368320019275e-03	   4.8911980309475574e-40
   3.3823251813463505e-03	   4.7141302618802334e-40
   3.4479630600643624e-03	   4.5503589526243098e-40
   3.5148747166989275e-03	   4.3988938552501191e-40
   3.5830848703636490e-03	   4.2588194714777731e-40
   3.6526187198747287e-03	   4.1292893857924983e-40
   3.7235019530601448e-03	   4.0095210339327442e-40
   3.7957607562494810e-03	   3.8987908728359736e-40
   3.8694218239479217e-03	   3.7964299211061569e-40
   3.9445123686979756e-03	   3.7018196407559582e-40
   4.0210601311325847e-03	   3.6143881342531340e-40
   4.0990933902233222e-03	   3.5336066321352206e-40
   4.1786409737274563e-03	   3.4589862489472391e-40
   4.2597322688377806e-03	   3.3900749866985885e-40
   4.3423972330390885e-03	   3.3264549668290538e-40
   4.4266664051753387e-03	   3.2677398731092672e-40
   4.5125709167315991e-03	   3.2135725893262980e-40
   4.6001425033349169e-03	   3.1636230167358727e-40
   4.6894135164783904e-03	   3.1175860576082574e-40
   4.7804169354727435e-03	   3.0751797521763056e-40
   4.8731863796298517e-03	   3.0361435572390509e-40
   4.9677561206826881e-03	   3.0002367556911367e-40
   5.0641610954463030e-03	   2.9672369869717892e-40
   5.1624369187244969e-03	   2.9369388893280130e-40
   5.2626198964669689e-03	   2.9091528453525924e-40
   5.3647470391817963e-03	   2.8837038230434368e-40
   5.4688560756081701e-03	   2.8604303051402137e-40
   5.5749854666545234e-03	   2.8391833001284157e-40
   5.6831744196070861e-03	   2.8198254287454718e-40
   5.7934629026142083e-03	   2.8022300803490631e-40
   5.9058916594517527e-03	   2.7862806339252115e-40
   6.0205022245750353e-03	   2.7718697389195788e-40
   6.1373369384628571e-03	   2.7588986514446180e-40
   6.2564389632593156e-03	   2.7472766217775216e-40
   6.3778522987191534e-03	   2.7369203293563781e-40
   6.5016217984625478e-03	   2.7277533618036806e-40
   6.6277931865453450e-03	   2.7197057347559570e-40
   6.7564130743508581e-03	   2.7127134495451732e-40
   6.8875289778094744e-03	   2.7067180860048477e-40
   7.0211893349523963e-03	   2.7016664278914955e-40
   7.1574435238061004e-03	   2.6975101186136465e-40
   7.2963418806339915e-03	   2.6942053451396318e-40
   7.4379357185320877e-03	   2.6917125481426739e-40
   7.5822773463855766e-03	   2.6899961565844939e-40
   7.7294200881932347e-03	   2.6890243451045390e-40
   7.8794183027668680e-03	   2.6887688127102906e-40
   8.0323274038130391e-03	   2.6892045813947227e-40
   8.1882038804044991e-03	   2.6903098134431003e-40
   8.3471053178489057e-03	   2.6920656462829525e-40
   8.5090904189624988e-03	   2.6944560438580843e-40
   8.6742190257566385e-03	   2.6974676635993425e-40
   8.8425521415451923e-03	   2.7010897381635669e-40
   9.0141519534808999e-03	   2.7053139712052665e-40
   9.1890818555291683e-03	   2.7101344465290061e-40
   9.3674064718876158e-03	   2.7155475500590287e-40
   9.5491916808601411e-03	   2.7215519041419215e-40
   9.7345046391942806e-03	   2.7281483137772989e-40
   9.9234138068908725e-03	   2.7353397244488876e-40
   1.0115988972495167e-02	   2.7431311913064316e-40
   1.0312301278878753e-02	   2.7515298595232672e-40
   1.0512423249521802e-02	   2.7605449557327463e-40
   1.0716428815305356e-02	   2.7701877905231197e-40
   1.0924393341823539e-02	   2.7804717720510384e-40
   1.1136393657225810e-02	   2.7914124309162983e-40
   1.1352508080599514e-02	   2.8030274565236078e-40
   1.1572816450903245e-02	   2.8153367452502562e-40
   1.1797400156461631e-02	   2.8283624608317318e-40
   1.2026342165032625e-02	   2.8421291074796310e-40
   1.2259727054458162e-02	   2.8566636163560217e-40
   1.2497641043909683e-02	   2.8719954461462404e-40
   1.2740172025740017e-02	   2.8881566986027063e-40
   1.2987409597953362e-02	   2.9051822500730912e-40
   1.3239445097305402e-02	   2.9231099001823725e-40
   1.3496371633045765e-02	   2.9419805390134096e-40
   1.3758284121315283e-02	   2.9618383343206689e-40
   1.4025279320210788e-02	   2.9827309405288238e-40
   1.4297455865530358e-02	   3.0047097315084044e-40
   1.4574914307212260e-02	   3.0278300593919192e-40
   1.4857757146481031e-02	   3.0521515419993256e-40
   1.5146088873714367e-02	   3.0777383817883154e-40
   1.5440016007044985e-02	   3.1046597196358470e-40
   1.5739647131711471e-02	   3.1329900272042542e-40
   1.6045092940172839e-02	   3.1628095421517607e-40
   1.6356466273001552e-02	   3.1942047510280254e-40
   1.6673882160570110e-02	   3.2272689253577343e-40
   1.6997457865546614e-02	   3.2621027171763056e-40
   1.7327312926215015e-02	   3.2988148211557176e-40
   1.7663569200636043e-02	   3.3375227114641012e-40
   1.8006350911665095e-02	   3.3783534626634371e-40
   1.8355784692843810e-02	   3.4214446652912750e-40
   1.8711999635182157e-02	   3.4669454483252961e-40
   1.9075127334848438e-02	   3.5150176225324368e-40
   1.9445301941784673e-02	   3.5658369607994815e-40
   1.9822660209265604e-02	   3.6195946339836572e-40
   2.0207341544419260e-02	   3.6764988236704081e-40
   2.0599488059728017e-02	   3.7367765365582691e-40
   2.0999244625529108e-02	   3.8006756490948481e-40
   2.1406758923533914e-02	   3.8684672155725253e-40
   2.1822181501385915e-02	   3.9404480782848444e-40
   2.2245665828277354e-02	   4.0169438247012357e-40
   2.2677368351645220e-02	   4.0983121441236925e-40
   2.3117448554967501e-02	   4.1849466451701599e-40
   2.3566069016681013e-02	   4.2772812059564354e-40
   2.4023395470242608e-02	   4.3757949413484633e-40
   2.4489596865355966e-02	   4.4810178865250606e-40
   2.4964845430386424e-02	   4.5935375138042944e-40
   2.5449316735987312e-02	   4.7140062208184343e-40
   2.5943189759960742e-02	   4.8431499533651427e-40
   2.6446646953377270e-02	   4.9817781564451568e-40
   2.6959874307978603e-02	   5.1307952831108877e-40
   2.7483061424888381e-02	   5.2912141339743298e-40
   2.8016401584656354e-02	   5.4641713519424728e-40
   2.8560091818661825e-02	   5.6509454585773333e-40
   2.9114332981902788e-02	   5.8529778922573091e-40
   2.9679329827197620e-02	   6.0718975960880335e-40
   3.0255291080826707e-02	   6.3095498074442095e-40
   3.0842429519642032e-02	   6.5680298232437596e-40
   3.1440962049673123e-02	   6.8497226573246228e-40
   3.2051109786258490e-02	   7.1573496694341656e-40
   3.2673098135731944e-02	   7.4940234282331442e-40
   3.3307156878694448e-02	   7.8633122686172225e-40
   3.3953520254901615e-02	   8.2693162053941924e-40
   3.4612427049798750e-02	   8.7167560487389872e-40
   3.5284120682735128e-02	   9.2110776912303709e-40
   3.5968849296890190e-02	   9.7585735305980645e-40
   3.6666865850944863e-02	   1.0366522736100748e-39
   3.7378428212531851e-02	   1.1043351359921206e-39
   3.8103799253499437e-02	   1.1798811812612290e-39
   3.8843246947024020e-02	   1.2644178441819892e-39
   3.9597044466607181e-02	   1.3592451054391955e-39
   4.0365470286993950e-02	   1.4658549934844786e-39
   4.1148808287049497e-02	   1.5859472331598302e-39
   4.1947347854632111e-02	   1.7214358751669159e-39
   4.2761383993501705e-02	   1.8744383983521151e-39
   4.3591217432302695e-02	   2.0472338012550151e-39
   4.4437154735661871e-02	   2.2421691633444331e-39
   4.5299508417442361e-02	   2.4614849726699381e-39
   4.6178597056195328e-02	   2.7070191590742736e-39
   4.7074745412852143e-02	   2.9797416867880065e-39
   4.7988284550700547e-02	   3.2790739531474319e-39
   4.8919551957689045e-02	   3.6019757084936804e-39
   4.9868891671104816e-02	   3.9418600337650688e-39
   5.0836654404671056e-02	   4.2875461944163182e-39
   5.1823197678110854e-02	   4.6226736307274796e-39
   5.2828885949225454e-02	   4.9261917974405599e-39
   5.3854090748535331e-02	   5.1745113345851123e-39
   5.4899190816534743e-02	   5.3454195312151152e-39
   5.5964572243609213e-02	   5.4229242488760654e-39
   5.7050628612668686e-02	   5.4012920619067781e-39
   5.8157761144548459e-02	   5.2864936413509967e-39
   5.9286378846231849e-02	   5.0943899478911603e-39
   6.0436898661949297e-02	   4.8465833247105212e-39
   6.1609745627209674e-02	   4.5657623780511598e-39
   6.2805353025820784e-02	   4.2721108782641904e-39
   6.4024162549957020e-02	   3.9814217363025078e-39
   6.5266624463333298e-02	   3.7047207896125822e-39
   6.6533197767545599e-02	   3.4488311555732048e-39
   6.7824350371639475e-02	   3.2173269424152467e-39
   6.9140559264969426e-02	   3.0115111395436727e-39
   7.0482310693412237e-02	   2.8312409997432965e-39
   7.1850100339000939e-02	   2.6755513891474809e-39
   7.3244433503043743e-02	   2.5430918231214821e-39
   7.4665825292797264e-02	   2.4324167422625618e-39
   7.6114800811762015e-02	   2.3421708083725134e-39
   7.7591895353671031e-02	   2.2712045476698812e-39
   7.9097654600242831e-02	   2.2186473088047858e-39
   8.0632634822772276e-02	   2.1839571146993592e-39
   8.2197403087633236e-02	   2.1669614296551070e-39
   8.3792537465769520e-02	   2.1678991182266650e-39
   8.5418627246251058e-02	   2.1874716217186734e-39
   8.7076273153974426e-02	   2.2269102432011161e-39
   8.8766087571588270e-02	   2.2880660258853739e-39
   9.0488694765724784e-02	   2.3735285714635176e-39
   9.2244731117622686e-02	   2.4867795553146313e-39
   9.4034845358224484e-02	   2.6323843086468570e-39
   9.5859698807836694e-02	   2.8162179778638985e-39
   9.7719965620440857e-02	   3.0457061331526178e-39
   9.9616333032745544e-02	   3.3300231124116551e-39
   1.0154950161807173e-01	   3.6801165685892711e-39
   1.0352018554516496e-01	   4.1082845484207916e-39
   1.0552911284202957e-01	   4.6267876907890349e-39
   1.0757702566488468e-01	   5.2446332086056450e-39
   1.0966468057233655e-01	   5.9613824162601787e-39
   1.1179284880487525e-01	   6.7572248161836388e-39
   1.1396231656979139e-01	   7.5809713078700845e-39
   1.1617388533162597e-01	   8.3432660929327539e-39
   1.1842837210825273e-01	   8.9282989063125440e-39
   1.2072660977271032e-01	   9.2322801984215807e-39
   1.2306944736088782e-01	   9.2124758818716874e-39
   1.2545775038518533e-01	   8.9090805365663801e-39
   1.2789240115425748e-01	   8.4209880735243877e-39
   1.3037429909896586e-01	   7.8590107753329084e-39
   1.3290436110465328e-01	   7.3115812700148330e-39
   1.3548352184986856e-01	   6.8348158717088606e-39
   1.3811273415166486e-01	   6.4584097014951397e-39
   1.4079296931759619e-01	   6.1960850674634949e-39
   1.4352521750454880e-01	   6.0547019074778365e-39
   1.4631048808453170e-01	   6.0407208821848885e-39
   1.4914981001757049e-01	   6.1646526555379547e-39
   1.5204423223183272e-01	   6.4444764708226555e-39
   1.5499482401113474e-01	   6.9087284222805536e-39
   1.5800267538996413e-01	   7.5993137104399344e-39
   1.6106889755617235e-01	   8.5727011362716981e-39
   1.6419462326147755e-01	   9.8948644941554943e-39
   1.6738100723993854e-01	   1.1618371535256228e-38
   1.7062922663454477e-01	   1.3720455532746502e-38
   1.7394048143208846e-01	   1.5988192349002521e-38
   1.7731599490647532e-01	   1.7919875699541350e-38
   1.8075701407063549e-01	   1.8868072116934384e-38
   1.8426481013720891e-01	   1.8516784779600830e-38
   1.8784067898816564e-01	   1.7178650909759428e-38
   1.9148594165354516e-01	   1.5483387192611460e-38
   1.9520194479948041e-01	   1.3930217761029548e-38
   1.9899006122569846e-01	   1.2763468923352227e-38
   2.0285169037266959e-01	   1.2063639787760385e-38
   2.0678825883860452e-01	   1.1854906313626020e-38
   2.1080122090647810e-01	   1.2171302383826885e-38
   2.1489205908128697e-01	   1.3093409634992526e-38
   2.1906228463772728e-01	   1.4770363999827637e-38
   2.2331343817850466e-01	   1.7418556353894103e-38
   2.2764709020347912e-01	   2.1230771982328334e-38
   2.3206484168985028e-01	   2.6023637648726092e-38
   2.3656832468360864e-01	   3.0544474828671582e-38
   2.4115920290245696e-01	   3.2477913391486960e-38
   2.4583917235044003e-01	   3.0743340949839958e-38
   2.5060996194449398e-01	   2.6981248215429078e-38
   2.5547333415316237e-01	   2.3342764442628264e-38
   2.6043108564769951e-01	   2.0839882408019499e-38
   2.6548504796581718e-01	   1.9694646212277805e-38
   2.7063708818830357e-01	   1.9956087087190047e-38
   2.7588910962878188e-01	   2.1809592836172697e-38
   2.8124305253684578e-01	   2.5696797047401859e-38
   2.8670089481484573e-01	   3.2204284136902379e-38
   2.9226465274858543e-01	   4.1083801154601866e-38
   2.9793638175219250e-01	   4.8703180020559091e-38
   3.0371817712745275e-01	   4.8920559930637533e-38
